Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,raw_nu,smoothed_mu,smoothed_sigma,smoothed_nu
fed-decision-in-march,March,2025,No Change,2025-02-12,0.935,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,25+ bps increase,2025-02-12,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-12,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,25 bps decrease,2025-02-12,0.045,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,No Change,2025-02-12,0.935,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.493933172684773,0.08,3.0,4.491270485425048,0.0808834677471334,3.208099127440953
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-13,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,25+ bps increase,2025-02-13,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,25 bps decrease,2025-02-13,0.015,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,No Change,2025-02-13,0.974,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,25 bps decrease,2025-02-13,0.015,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-13,0.0065,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,No Change,2025-02-13,0.974,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,25+ bps increase,2025-02-13,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.49898320307182,0.08,4.999813946528641,4.493841391307305,0.08058897849808894,3.8053374004701825
fed-decision-in-march,March,2025,25 bps decrease,2025-02-14,0.0205,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,No Change,2025-02-14,0.9695,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,25+ bps increase,2025-02-14,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,25 bps decrease,2025-02-14,0.0205,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-14,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-14,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,No Change,2025-02-14,0.9695,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,25+ bps increase,2025-02-14,0.0065,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.496004734268788,0.08,3.0,4.494562505627799,0.0803926523320593,3.536891600313455
fed-decision-in-march,March,2025,25+ bps increase,2025-02-15,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,No Change,2025-02-15,0.9695,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,25+ bps increase,2025-02-15,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-15,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-15,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,No Change,2025-02-15,0.9695,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,25 bps decrease,2025-02-15,0.0175,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,25 bps decrease,2025-02-15,0.0175,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.496184089248173,0.08,3.0,4.495103033501257,0.08026176822137288,3.357927733542304
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-16,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,25 bps decrease,2025-02-16,0.0205,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,No Change,2025-02-16,0.9705,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,25 bps decrease,2025-02-16,0.0205,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,25+ bps increase,2025-02-16,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,25+ bps increase,2025-02-16,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,No Change,2025-02-16,0.9705,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-16,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.4959372906147,0.08,3.0,4.495381119205739,0.08017451214758192,3.238618489028203
fed-decision-in-march,March,2025,No Change,2025-02-17,0.9635,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,25+ bps increase,2025-02-17,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,25+ bps increase,2025-02-17,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-17,0.005,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,No Change,2025-02-17,0.9635,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,25 bps decrease,2025-02-17,0.028,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,25 bps decrease,2025-02-17,0.028,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-17,0.005,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.4953118000182615,0.08,3.0,4.495358012809913,0.08011634143172128,3.159078992685469
fed-decision-in-march,March,2025,No Change,2025-02-18,0.9715,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,No Change,2025-02-18,0.9715,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,25 bps decrease,2025-02-18,0.0215,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-18,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,25+ bps increase,2025-02-18,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,25+ bps increase,2025-02-18,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-18,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,25 bps decrease,2025-02-18,0.0215,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.4957840822072,0.08,3.0,4.495500035942342,0.08007756095448085,3.106052661790313
fed-decision-in-march,March,2025,No Change,2025-02-19,0.963,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,25 bps decrease,2025-02-19,0.0215,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,25+ bps increase,2025-02-19,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-19,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,25 bps decrease,2025-02-19,0.0215,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,25+ bps increase,2025-02-19,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-19,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,No Change,2025-02-19,0.963,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.495844384519317,0.08,3.0,4.495614818801334,0.08005170730298725,3.0707017745268756
fed-decision-in-march,March,2025,No Change,2025-02-20,0.97,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,25 bps decrease,2025-02-20,0.022,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,25 bps decrease,2025-02-20,0.022,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-20,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-20,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,25+ bps increase,2025-02-20,0.005,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,No Change,2025-02-20,0.97,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,25+ bps increase,2025-02-20,0.005,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.495776871120014,0.08,3.0,4.495668836240894,0.08003447153532484,3.047134516351251
fed-decision-in-march,March,2025,No Change,2025-02-21,0.9665,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,25+ bps increase,2025-02-21,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,25 bps decrease,2025-02-21,0.019,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-21,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,25 bps decrease,2025-02-21,0.019,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,No Change,2025-02-21,0.9665,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,25+ bps increase,2025-02-21,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-21,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.496056076357263,0.08,3.0,4.495797916279684,0.0800229810235499,3.031423010900834
fed-decision-in-march,March,2025,No Change,2025-02-22,0.9565,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,No Change,2025-02-22,0.9565,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,25 bps decrease,2025-02-22,0.0345,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,25+ bps increase,2025-02-22,0.005,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-22,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,25 bps decrease,2025-02-22,0.0345,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-22,0.0045,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,25+ bps increase,2025-02-22,0.005,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.494733973295224,0.08,3.0,4.495443268618198,0.08001532068236661,3.0209486739338898
fed-decision-in-march,March,2025,No Change,2025-02-23,0.959,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-23,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-23,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,25+ bps increase,2025-02-23,0.005,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,25 bps decrease,2025-02-23,0.0325,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,25 bps decrease,2025-02-23,0.0325,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,No Change,2025-02-23,0.959,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,25+ bps increase,2025-02-23,0.005,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.494899025624091,0.08,3.0,4.495261854286829,0.08001021378824441,3.0139657826225936
fed-decision-in-march,March,2025,25+ bps increase,2025-02-24,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-24,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,No Change,2025-02-24,0.9605,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,25+ bps increase,2025-02-24,0.0045,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,No Change,2025-02-24,0.9605,4.5,0.0,Exact_Bin,4.5,"(4.4375, 4.5625)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,25 bps decrease,2025-02-24,0.024,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-24,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,25 bps decrease,2025-02-24,0.024,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.495557834513554,0.08,3.0,4.495360514362405,0.08000680919216294,3.009310521748396
fed-decision-in-march,March,2025,25 bps decrease,2025-02-25,0.026,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.498116739954155,0.08,4.999854514004105,4.496279256226322,0.08000453946144195,3.672825185833633
fed-decision-in-march,March,2025,25 bps decrease,2025-02-25,0.026,4.5,-0.25,Exact_Bin,4.25,"(4.1875, 4.4375)",4.498116739954155,0.08,4.999854514004105,4.496279256226322,0.08000453946144195,3.672825185833633
fed-decision-in-march,March,2025,25+ bps increase,2025-02-25,0.0055,4.5,0.25,Upper_Bound,4.75,"(4.5625, inf)",4.498116739954155,0.08,4.999854514004105,4.496279256226322,0.08000453946144195,3.672825185833633
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-25,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.498116739954155,0.08,4.999854514004105,4.496279256226322,0.08000453946144195,3.672825185833633
fed-decision-in-march,March,2025,50+ bps decrease,2025-02-25,0.0055,4.5,-0.5,Lower_Bound,4.0,"(-inf, 3.9375)",4.498116739954155,0.08,4.999854514004105,4.496279256226322,0.08000453946144195,3.672825185833633
